timestamp_iso,distancia_cm,altura_bolinha_cm,altura_desejada_cm,velocidade_fan_pct,modo
2025-12-11T14:23:26.776,30.000,20.000,25.000,50.000,manual
2025-12-11T14:23:26.976,28.800,21.200,25.000,50.000,manual
2025-12-11T14:23:27.176,31.400,18.600,25.000,50.000,manual
2025-12-11T14:23:27.426,28.300,21.700,25.000,50.000,manual
2025-12-11T14:23:27.676,28.000,22.000,25.000,50.000,manual
2025-12-11T14:23:27.876,30.000,20.000,25.000,50.000,manual
2025-12-11T14:23:28.126,28.000,22.000,25.000,50.000,manual
2025-12-11T14:23:28.376,26.600,23.400,25.000,50.000,manual
2025-12-11T14:23:28.626,27.000,23.000,25.000,50.000,manual
2025-12-11T14:23:28.876,28.100,21.900,25.000,50.000,manual
2025-12-11T14:23:29.126,26.600,23.400,25.000,50.000,manual
2025-12-11T14:23:29.326,27.100,22.900,25.000,50.000,manual
2025-12-11T14:23:29.576,29.300,20.700,25.000,50.000,manual
2025-12-11T14:23:29.776,27.300,22.700,25.000,50.000,manual
2025-12-11T14:23:30.026,27.800,22.200,25.000,50.000,manual
2025-12-11T14:23:30.276,34.300,15.700,25.000,50.000,manual
2025-12-11T14:23:30.526,29.000,21.000,25.000,50.000,manual
2025-12-11T14:23:30.776,27.300,22.700,25.000,50.000,manual
2025-12-11T14:23:30.976,27.000,23.000,25.000,50.000,manual
2025-12-11T14:23:31.226,27.000,23.000,25.000,50.000,manual
2025-12-11T14:23:31.426,27.900,22.100,25.000,50.000,manual
2025-12-11T14:23:31.626,28.400,21.600,25.000,50.000,manual
2025-12-11T14:23:31.876,29.300,20.700,25.000,50.000,manual
2025-12-11T14:23:32.126,27.000,23.000,25.000,50.000,manual
2025-12-11T14:23:32.376,30.900,19.100,25.000,50.000,manual
2025-12-11T14:23:32.576,28.200,21.800,25.000,50.000,manual
2025-12-11T14:23:32.778,28.500,21.500,25.000,51.000,manual
2025-12-11T14:23:33.026,29.100,20.900,25.000,53.000,manual
2025-12-11T14:23:33.276,27.900,22.100,25.000,54.000,manual
2025-12-11T14:23:33.476,28.900,21.100,25.000,55.000,manual
2025-12-11T14:23:33.676,32.700,17.300,25.000,56.000,manual
2025-12-11T14:23:33.926,28.600,21.400,25.000,56.000,manual
2025-12-11T14:23:34.176,28.700,21.300,25.000,56.000,manual
2025-12-11T14:23:34.376,31.300,18.700,25.000,56.000,manual
2025-12-11T14:23:34.626,29.700,20.300,25.000,57.000,manual
2025-12-11T14:23:34.826,33.000,17.000,25.000,57.000,manual
2025-12-11T14:23:35.026,30.200,19.800,25.000,57.000,manual
2025-12-11T14:23:35.226,31.000,19.000,25.000,57.000,manual
2025-12-11T14:23:35.476,29.400,20.600,25.000,57.000,manual
2025-12-11T14:23:35.676,34.000,16.000,25.000,57.000,manual
2025-12-11T14:23:35.926,30.900,19.100,25.000,57.000,manual
2025-12-11T14:23:36.176,31.100,18.900,25.000,57.000,manual
2025-12-11T14:23:36.426,29.500,20.500,25.000,57.000,manual
2025-12-11T14:23:36.676,30.900,19.100,25.000,57.000,manual
2025-12-11T14:23:36.876,28.700,21.300,25.000,57.000,manual
2025-12-11T14:23:37.076,30.900,19.100,25.000,57.000,manual
2025-12-11T14:23:37.326,29.600,20.400,25.000,57.000,manual
2025-12-11T14:23:37.526,33.300,16.700,25.000,57.000,manual
2025-12-11T14:23:37.726,30.200,19.800,25.000,57.000,manual
2025-12-11T14:23:37.976,33.500,16.500,25.000,57.000,manual
2025-12-11T14:23:38.176,30.200,19.800,25.000,57.000,manual
2025-12-11T14:23:38.426,33.000,17.000,25.000,57.000,manual
2025-12-11T14:23:38.676,34.000,16.000,25.000,57.000,manual
2025-12-11T14:23:38.926,38.000,12.000,25.000,57.000,manual
2025-12-11T14:23:39.126,29.900,20.100,25.000,57.000,manual
2025-12-11T14:23:39.376,28.700,21.300,25.000,57.000,manual
2025-12-11T14:23:39.626,29.100,20.900,25.000,57.000,manual
2025-12-11T14:23:39.826,28.300,21.700,25.000,57.000,manual
2025-12-11T14:23:40.076,30.100,19.900,25.000,57.000,manual
2025-12-11T14:23:40.276,31.300,18.700,25.000,57.000,manual
2025-12-11T14:23:40.526,33.800,16.200,25.000,57.000,manual
2025-12-11T14:23:40.776,30.300,19.700,25.000,57.000,manual
2025-12-11T14:23:41.026,30.300,19.700,25.000,57.000,manual
2025-12-11T14:23:41.276,30.300,19.700,25.000,57.000,manual
2025-12-11T14:23:41.476,29.500,20.500,25.000,57.000,manual
2025-12-11T14:23:41.676,32.000,18.000,25.000,57.000,manual
2025-12-11T14:23:41.926,31.600,18.400,25.000,57.000,manual
2025-12-11T14:23:42.126,28.700,21.300,25.000,57.000,manual
2025-12-11T14:23:42.376,30.000,20.000,25.000,57.000,manual
2025-12-11T14:23:42.576,32.100,17.900,25.000,57.000,manual
2025-12-11T14:23:42.776,32.600,17.400,25.000,57.000,manual
2025-12-11T14:23:43.026,31.000,19.000,25.000,57.000,manual
2025-12-11T14:23:43.276,30.300,19.700,25.000,57.000,manual
2025-12-11T14:23:43.476,30.300,19.700,25.000,57.000,manual
2025-12-11T14:23:43.677,29.500,20.500,25.000,57.000,manual
2025-12-11T14:23:43.927,29.500,20.500,25.000,57.000,manual
2025-12-11T14:23:44.176,30.900,19.100,25.000,57.000,manual
2025-12-11T14:23:44.376,29.700,20.300,25.000,57.000,manual
2025-12-11T14:23:44.577,33.700,16.300,25.000,57.000,manual
2025-12-11T14:23:44.826,33.300,16.700,25.000,57.000,manual
2025-12-11T14:23:45.026,32.300,17.700,25.000,57.000,manual
2025-12-11T14:23:45.276,29.400,20.600,25.000,57.000,manual
2025-12-11T14:23:45.476,33.900,16.100,25.000,57.000,manual
2025-12-11T14:23:45.677,31.000,19.000,25.000,57.000,manual
2025-12-11T14:23:45.877,32.800,17.200,25.000,58.000,manual
2025-12-11T14:23:46.126,33.600,16.400,25.000,58.000,manual
2025-12-11T14:23:46.327,31.300,18.700,25.000,58.000,manual
2025-12-11T14:23:46.577,31.000,19.000,25.000,58.000,manual
2025-12-11T14:23:46.777,31.000,19.000,25.000,58.000,manual
2025-12-11T14:23:47.026,33.100,16.900,25.000,58.000,manual
2025-12-11T14:23:47.227,31.000,19.000,25.000,58.000,manual
2025-12-11T14:23:47.427,30.300,19.700,25.000,58.000,manual
2025-12-11T14:23:47.676,30.400,19.600,25.000,58.000,manual
2025-12-11T14:23:47.877,31.700,18.300,25.000,59.000,manual
2025-12-11T14:23:48.127,32.000,18.000,25.000,59.000,manual
2025-12-11T14:23:48.376,31.800,18.200,25.000,59.000,manual
2025-12-11T14:23:48.576,33.100,16.900,25.000,59.000,manual
2025-12-11T14:23:48.777,30.300,19.700,25.000,59.000,manual
2025-12-11T14:23:48.977,32.400,17.600,25.000,59.000,manual
2025-12-11T14:23:49.227,33.400,16.600,25.000,59.000,manual
2025-12-11T14:23:49.477,32.100,17.900,25.000,59.000,manual
2025-12-11T14:23:49.677,35.300,14.700,25.000,59.000,manual
2025-12-11T14:23:49.927,31.600,18.400,25.000,59.000,manual
2025-12-11T14:23:50.177,31.300,18.700,25.000,59.000,manual
2025-12-11T14:23:50.377,31.700,18.300,25.000,59.000,manual
2025-12-11T14:23:50.577,32.200,17.800,25.000,59.000,manual
2025-12-11T14:23:50.827,31.000,19.000,25.000,59.000,manual
2025-12-11T14:23:51.027,31.800,18.200,25.000,59.000,manual
2025-12-11T14:23:51.277,30.300,19.700,25.000,59.000,manual
2025-12-11T14:23:51.527,33.900,16.100,25.000,59.000,manual
2025-12-11T14:23:51.777,31.500,18.500,25.000,59.000,manual
2025-12-11T14:23:51.977,31.200,18.800,25.000,59.000,manual
2025-12-11T14:23:52.226,31.600,18.400,25.000,59.000,manual
2025-12-11T14:23:52.427,31.700,18.300,25.000,59.000,manual
2025-12-11T14:23:52.677,31.000,19.000,25.000,59.000,manual
2025-12-11T14:23:52.877,34.400,15.600,25.000,59.000,manual
2025-12-11T14:23:53.126,31.800,18.200,25.000,59.000,manual
2025-12-11T14:23:53.327,33.200,16.800,25.000,59.000,manual
2025-12-11T14:23:53.527,32.000,18.000,25.000,59.000,manual
2025-12-11T14:23:53.776,32.400,17.600,25.000,59.000,manual
2025-12-11T14:23:53.977,39.400,10.600,25.000,59.000,manual
2025-12-11T14:23:54.177,32.500,17.500,25.000,59.000,manual
2025-12-11T14:23:54.377,31.800,18.200,25.000,59.000,manual
2025-12-11T14:23:54.626,31.400,18.600,25.000,59.000,manual
2025-12-11T14:23:54.827,31.900,18.100,25.000,59.000,manual
2025-12-11T14:23:55.027,32.300,17.700,25.000,59.000,manual
2025-12-11T14:23:55.227,33.600,16.400,25.000,59.000,manual
2025-12-11T14:23:55.476,33.600,16.400,25.000,60.000,manual
2025-12-11T14:23:55.677,34.100,15.900,25.000,61.000,manual
2025-12-11T14:23:55.927,32.400,17.600,25.000,61.000,manual
2025-12-11T14:23:56.177,35.100,14.900,25.000,61.000,manual
2025-12-11T14:23:56.427,32.600,17.400,25.000,61.000,manual
2025-12-11T14:23:56.677,32.600,17.400,25.000,61.000,manual
2025-12-11T14:23:56.926,35.200,14.800,25.000,61.000,manual
2025-12-11T14:23:57.127,32.300,17.700,25.000,61.000,manual
2025-12-11T14:23:57.377,32.700,17.300,25.000,61.000,manual
2025-12-11T14:23:57.627,33.900,16.100,25.000,61.000,manual
2025-12-11T14:23:57.827,35.100,14.900,25.000,61.000,manual
2025-12-11T14:23:58.077,33.000,17.000,25.000,61.000,manual
2025-12-11T14:23:58.277,32.700,17.300,25.000,61.000,manual
2025-12-11T14:23:58.527,33.500,16.500,25.000,61.000,manual
2025-12-11T14:23:58.777,32.300,17.700,25.000,61.000,manual
2025-12-11T14:23:58.977,33.200,16.800,25.000,61.000,manual
2025-12-11T14:23:59.226,33.100,16.900,25.000,61.000,manual
2025-12-11T14:23:59.427,34.000,16.000,25.000,61.000,manual
2025-12-11T14:23:59.627,34.100,15.900,25.000,61.000,manual
2025-12-11T14:23:59.877,32.700,17.300,25.000,61.000,manual
2025-12-11T14:24:00.077,32.300,17.700,25.000,61.000,manual
2025-12-11T14:24:00.327,32.300,17.700,25.000,61.000,manual
2025-12-11T14:24:00.527,35.300,14.700,25.000,61.000,manual
2025-12-11T14:24:00.777,33.200,16.800,25.000,61.000,manual
2025-12-11T14:24:00.977,32.000,18.000,25.000,61.000,manual
2025-12-11T14:24:01.227,34.500,15.500,25.000,61.000,manual
2025-12-11T14:24:01.476,34.100,15.900,25.000,61.000,manual
2025-12-11T14:24:01.677,33.200,16.800,25.000,61.000,manual
2025-12-11T14:24:01.927,34.600,15.400,25.000,61.000,manual
2025-12-11T14:24:02.176,34.400,15.600,25.000,61.000,manual
2025-12-11T14:24:02.426,35.000,15.000,25.000,61.000,manual
2025-12-11T14:24:02.626,36.500,13.500,25.000,61.000,manual
2025-12-11T14:24:02.876,36.000,14.000,25.000,61.000,manual
2025-12-11T14:24:03.076,36.100,13.900,25.000,61.000,manual
2025-12-11T14:24:03.277,32.600,17.400,25.000,61.000,manual
2025-12-11T14:24:03.477,32.300,17.700,25.000,61.000,manual
2025-12-11T14:24:03.727,33.600,16.400,25.000,61.000,manual
2025-12-11T14:24:03.927,33.200,16.800,25.000,61.000,manual
2025-12-11T14:24:04.177,33.200,16.800,25.000,61.000,manual
2025-12-11T14:24:04.377,32.800,17.200,25.000,61.000,manual
2025-12-11T14:24:04.627,33.300,16.700,25.000,61.000,manual
2025-12-11T14:24:04.877,33.300,16.700,25.000,61.000,manual
2025-12-11T14:24:05.127,32.600,17.400,25.000,61.000,manual
2025-12-11T14:24:05.376,33.400,16.600,25.000,61.000,manual
2025-12-11T14:24:05.577,35.900,14.100,25.000,61.000,manual
2025-12-11T14:24:05.826,41.000,9.000,25.000,61.000,manual
2025-12-11T14:24:06.077,35.100,14.900,25.000,60.000,manual
2025-12-11T14:24:06.277,33.500,16.500,25.000,60.000,manual
2025-12-11T14:24:06.477,33.900,16.100,25.000,60.000,manual
2025-12-11T14:24:06.677,33.900,16.100,25.000,60.000,manual
2025-12-11T14:24:06.927,33.500,16.500,25.000,60.000,manual
2025-12-11T14:24:07.177,32.700,17.300,25.000,60.000,manual
2025-12-11T14:24:07.377,35.200,14.800,25.000,60.000,manual
2025-12-11T14:24:07.627,35.500,14.500,25.000,60.000,manual
2025-12-11T14:24:07.827,35.300,14.700,25.000,60.000,manual
2025-12-11T14:24:08.076,34.100,15.900,25.000,60.000,manual
2025-12-11T14:24:08.277,35.200,14.800,25.000,60.000,manual
2025-12-11T14:24:08.527,35.700,14.300,25.000,60.000,manual
2025-12-11T14:24:08.727,35.300,14.700,25.000,60.000,manual
2025-12-11T14:24:08.977,33.200,16.800,25.000,60.000,manual
2025-12-11T14:24:09.177,33.200,16.800,25.000,60.000,manual
2025-12-11T14:24:09.427,32.800,17.200,25.000,60.000,manual
2025-12-11T14:24:09.677,33.300,16.700,25.000,60.000,manual
2025-12-11T14:24:09.927,34.100,15.900,25.000,60.000,manual
2025-12-11T14:24:10.127,34.400,15.600,25.000,60.000,manual
2025-12-11T14:24:10.377,37.100,12.900,25.000,60.000,manual
2025-12-11T14:24:10.627,35.400,14.600,25.000,60.000,manual
2025-12-11T14:24:10.877,35.700,14.300,25.000,60.000,manual
2025-12-11T14:24:11.077,35.500,14.500,25.000,60.000,manual
2025-12-11T14:24:11.327,36.000,14.000,25.000,60.000,manual
2025-12-11T14:24:11.577,33.500,16.500,25.000,60.000,manual
2025-12-11T14:24:11.777,34.200,15.800,25.000,60.000,manual
2025-12-11T14:24:12.027,37.200,12.800,25.000,60.000,manual
2025-12-11T14:24:12.227,34.400,15.600,25.000,60.000,manual
2025-12-11T14:24:12.477,33.100,16.900,25.000,60.000,manual
2025-12-11T14:24:12.677,33.600,16.400,25.000,60.000,manual
2025-12-11T14:24:12.927,33.200,16.800,25.000,60.000,manual
2025-12-11T14:24:13.127,33.600,16.400,25.000,60.000,manual
2025-12-11T14:24:13.377,34.100,15.900,25.000,60.000,manual
2025-12-11T14:24:13.577,35.300,14.700,25.000,60.000,manual
2025-12-11T14:24:13.827,33.800,16.200,25.000,60.000,manual
2025-12-11T14:24:14.077,34.100,15.900,25.000,60.000,manual
2025-12-11T14:24:14.327,34.000,16.000,25.000,60.000,manual
2025-12-11T14:24:14.577,36.100,13.900,25.000,60.000,manual
2025-12-11T14:24:14.827,34.100,15.900,25.000,60.000,manual
2025-12-11T14:24:15.077,34.400,15.600,25.000,60.000,manual
2025-12-11T14:24:15.327,35.300,14.700,25.000,60.000,manual
2025-12-11T14:24:15.576,35.400,14.600,25.000,60.000,manual
2025-12-11T14:24:15.777,34.100,15.900,25.000,60.000,manual
2025-12-11T14:24:16.027,36.500,13.500,25.000,60.000,manual
2025-12-11T14:24:16.227,35.800,14.200,25.000,60.000,manual
2025-12-11T14:24:16.427,35.300,14.700,25.000,60.000,manual
2025-12-11T14:24:16.677,34.100,15.900,25.000,60.000,manual
2025-12-11T14:24:16.927,33.700,16.300,25.000,61.000,manual
2025-12-11T14:24:17.176,35.400,14.600,25.000,61.000,manual
2025-12-11T14:24:17.377,36.600,13.400,25.000,61.000,manual
2025-12-11T14:24:17.627,34.200,15.800,25.000,62.000,manual
2025-12-11T14:24:17.827,35.000,15.000,25.000,62.000,manual
2025-12-11T14:24:18.077,36.600,13.400,25.000,62.000,manual
2025-12-11T14:24:18.327,34.300,15.700,25.000,62.000,manual
2025-12-11T14:24:18.577,35.000,15.000,25.000,62.000,manual
2025-12-11T14:24:18.777,34.900,15.100,25.000,62.000,manual
2025-12-11T14:24:18.977,33.500,16.500,25.000,62.000,manual
2025-12-11T14:24:19.227,35.500,14.500,25.000,62.000,manual
2025-12-11T14:24:19.427,36.900,13.100,25.000,62.000,manual
2025-12-11T14:24:19.677,34.300,15.700,25.000,62.000,manual
2025-12-11T14:24:19.877,35.200,14.800,25.000,62.000,manual
2025-12-11T14:24:20.077,34.400,15.600,25.000,62.000,manual
2025-12-11T14:24:20.277,36.300,13.700,25.000,62.000,manual
2025-12-11T14:24:20.527,35.600,14.400,25.000,62.000,manual
2025-12-11T14:24:20.777,35.200,14.800,25.000,62.000,manual
2025-12-11T14:24:20.977,35.200,14.800,25.000,62.000,manual
2025-12-11T14:24:21.227,35.500,14.500,25.000,62.000,manual
2025-12-11T14:24:21.427,38.900,11.100,25.000,62.000,manual
2025-12-11T14:24:21.627,37.300,12.700,25.000,62.000,manual
2025-12-11T14:24:21.876,37.700,12.300,25.000,62.000,manual
2025-12-11T14:24:22.077,35.500,14.500,25.000,62.000,manual
2025-12-11T14:24:22.327,33.900,16.100,25.000,62.000,manual
2025-12-11T14:24:22.577,34.200,15.800,25.000,62.000,manual
2025-12-11T14:24:22.827,37.700,12.300,25.000,62.000,manual
2025-12-11T14:24:23.077,35.200,14.800,25.000,62.000,manual
2025-12-11T14:24:23.327,35.100,14.900,25.000,62.000,manual
2025-12-11T14:24:23.577,40.900,9.100,25.000,62.000,manual
2025-12-11T14:24:23.827,37.700,12.300,25.000,62.000,manual
2025-12-11T14:24:24.077,34.300,15.700,25.000,62.000,manual
2025-12-11T14:24:24.277,35.500,14.500,25.000,62.000,manual
2025-12-11T14:24:24.527,35.100,14.900,25.000,62.000,manual
2025-12-11T14:24:24.776,35.500,14.500,25.000,62.000,manual
2025-12-11T14:24:24.977,34.600,15.400,25.000,62.000,manual
2025-12-11T14:24:25.226,36.700,13.300,25.000,62.000,manual
2025-12-11T14:24:25.426,34.200,15.800,25.000,62.000,manual
2025-12-11T14:24:25.626,35.200,14.800,25.000,65.000,manual
2025-12-11T14:24:25.827,37.800,12.200,25.000,65.000,manual
2025-12-11T14:24:26.077,35.600,14.400,25.000,65.000,manual
2025-12-11T14:24:26.277,34.300,15.700,25.000,65.000,manual
2025-12-11T14:24:26.527,35.600,14.400,25.000,65.000,manual
2025-12-11T14:24:26.776,36.400,13.600,25.000,65.000,manual
2025-12-11T14:24:27.027,36.800,13.200,25.000,65.000,manual
2025-12-11T14:24:27.227,39.500,10.500,25.000,65.000,manual
2025-12-11T14:24:27.476,34.900,15.100,25.000,65.000,manual
2025-12-11T14:24:27.677,34.200,15.800,25.000,65.000,manual
2025-12-11T14:24:27.927,38.700,11.300,25.000,65.000,manual
2025-12-11T14:24:28.177,33.600,16.400,25.000,65.000,manual
2025-12-11T14:24:28.427,35.300,14.700,25.000,65.000,manual
2025-12-11T14:24:28.627,35.400,14.600,25.000,65.000,manual
2025-12-11T14:24:28.876,33.900,16.100,25.000,65.000,manual
2025-12-11T14:24:29.077,35.100,14.900,25.000,65.000,manual
2025-12-11T14:24:29.277,35.300,14.700,25.000,65.000,manual
2025-12-11T14:24:29.477,33.300,16.700,25.000,65.000,manual
2025-12-11T14:24:39.740,30.000,20.000,25.000,73.922,fuzzy
2025-12-11T14:24:39.943,31.100,18.900,25.000,84.477,fuzzy
2025-12-11T14:24:40.193,31.000,19.000,25.000,84.506,fuzzy
2025-12-11T14:24:40.396,31.200,18.800,25.000,89.093,fuzzy
2025-12-11T14:24:40.643,30.700,19.300,25.000,87.272,fuzzy
2025-12-11T14:24:40.892,29.900,20.100,25.000,82.886,fuzzy
2025-12-11T14:24:41.143,32.300,17.700,25.000,87.670,fuzzy
2025-12-11T14:24:41.343,33.700,16.300,25.000,89.379,fuzzy
2025-12-11T14:24:41.592,29.900,20.100,25.000,82.933,fuzzy
2025-12-11T14:24:41.842,32.300,17.700,25.000,87.190,fuzzy
2025-12-11T14:24:42.043,29.100,20.900,25.000,81.298,fuzzy
2025-12-11T14:24:42.292,31.100,18.900,25.000,84.535,fuzzy
2025-12-11T14:24:42.492,31.200,18.800,25.000,89.212,fuzzy
2025-12-11T14:24:42.693,28.700,21.300,25.000,81.541,fuzzy
2025-12-11T14:24:42.942,32.200,17.800,25.000,87.708,fuzzy
2025-12-11T14:24:43.191,31.200,18.800,25.000,82.735,fuzzy
2025-12-11T14:24:43.392,31.100,18.900,25.000,85.062,fuzzy
2025-12-11T14:24:43.642,29.600,20.400,25.000,84.597,fuzzy
2025-12-11T14:24:43.843,27.900,22.100,25.000,81.483,fuzzy
2025-12-11T14:24:44.092,33.100,16.900,25.000,86.290,fuzzy
2025-12-11T14:24:44.293,28.400,21.600,25.000,76.695,fuzzy
2025-12-11T14:24:44.541,31.000,19.000,25.000,81.867,fuzzy
2025-12-11T14:24:44.742,29.100,20.900,25.000,75.020,fuzzy
2025-12-11T14:24:44.942,31.400,18.600,25.000,78.395,fuzzy
2025-12-11T14:24:45.143,26.800,23.200,25.000,73.838,fuzzy
2025-12-11T14:24:45.392,34.300,15.700,25.000,78.851,fuzzy
2025-12-11T14:24:45.594,25.400,24.600,25.000,67.426,fuzzy
2025-12-11T14:24:45.843,26.000,24.000,25.000,71.760,fuzzy
2025-12-11T14:24:46.043,25.000,25.000,25.000,66.522,fuzzy
2025-12-11T14:24:46.293,24.500,25.500,25.000,67.334,fuzzy
2025-12-11T14:24:46.493,34.500,15.500,25.000,79.647,fuzzy
2025-12-11T14:24:46.743,24.900,25.100,25.000,64.001,fuzzy
2025-12-11T14:24:46.944,26.100,23.900,25.000,65.805,fuzzy
2025-12-11T14:24:47.193,24.000,26.000,25.000,56.208,fuzzy
2025-12-11T14:24:47.393,24.700,25.300,25.000,58.953,fuzzy
2025-12-11T14:24:47.642,31.400,18.600,25.000,73.736,fuzzy
2025-12-11T14:24:47.843,22.500,27.500,25.000,56.325,fuzzy
2025-12-11T14:24:48.093,22.400,27.600,25.000,47.633,fuzzy
2025-12-11T14:24:48.343,23.900,26.100,25.000,55.827,fuzzy
2025-12-11T14:24:48.592,24.600,25.400,25.000,52.566,fuzzy
2025-12-11T14:24:48.792,21.600,28.400,25.000,58.058,fuzzy
2025-12-11T14:24:49.042,25.800,24.200,25.000,59.690,fuzzy
2025-12-11T14:24:49.291,25.900,24.100,25.000,65.236,fuzzy
2025-12-11T14:24:49.492,25.200,24.800,25.000,58.925,fuzzy
2025-12-11T14:24:49.693,26.500,23.500,25.000,63.677,fuzzy
2025-12-11T14:24:49.943,22.300,27.700,25.000,54.733,fuzzy
2025-12-11T14:24:50.193,23.000,27.000,25.000,58.334,fuzzy
2025-12-11T14:24:50.442,25.800,24.200,25.000,62.453,fuzzy
2025-12-11T14:24:50.691,25.600,24.400,25.000,61.948,fuzzy
2025-12-11T14:24:50.893,24.200,25.800,25.000,55.490,fuzzy
2025-12-11T14:24:51.142,21.600,28.400,25.000,58.353,fuzzy
2025-12-11T14:24:51.342,22.600,27.400,25.000,45.384,fuzzy
2025-12-11T14:24:51.592,29.000,21.000,25.000,66.567,fuzzy
2025-12-11T14:24:51.792,28.400,21.600,25.000,59.590,fuzzy
2025-12-11T14:24:52.042,23.800,26.200,25.000,49.254,fuzzy
2025-12-11T14:24:52.242,21.600,28.400,25.000,63.163,fuzzy
2025-12-11T14:24:52.492,28.400,21.600,25.000,58.054,fuzzy
2025-12-11T14:24:52.742,28.800,21.200,25.000,63.106,fuzzy
2025-12-11T14:24:52.942,25.500,24.500,25.000,62.163,fuzzy
2025-12-11T14:24:53.142,23.800,26.200,25.000,61.197,fuzzy
2025-12-11T14:24:53.343,21.500,28.500,25.000,48.407,fuzzy
2025-12-11T14:24:53.592,21.200,28.800,25.000,45.255,fuzzy
2025-12-11T14:24:53.842,26.200,23.800,25.000,57.760,fuzzy
2025-12-11T14:24:54.042,32.600,17.400,25.000,60.718,fuzzy
2025-12-11T14:24:54.293,20.900,29.100,25.000,46.703,fuzzy
2025-12-11T14:24:54.543,20.800,29.200,25.000,49.943,fuzzy
2025-12-11T14:24:54.743,33.400,16.600,25.000,64.518,fuzzy
2025-12-11T14:24:54.993,23.700,26.300,25.000,55.969,fuzzy
2025-12-11T14:24:55.241,25.400,24.600,25.000,67.157,fuzzy
2025-12-11T14:24:55.442,20.800,29.200,25.000,52.557,fuzzy
2025-12-11T14:24:55.642,23.200,26.800,25.000,55.710,fuzzy
2025-12-11T14:24:55.892,24.500,25.500,25.000,49.504,fuzzy
2025-12-11T14:24:56.092,23.800,26.200,25.000,55.341,fuzzy
2025-12-11T14:24:56.343,22.200,27.800,25.000,44.351,fuzzy
2025-12-11T14:24:56.593,21.100,28.900,25.000,50.471,fuzzy
2025-12-11T14:24:56.843,22.900,27.100,25.000,46.623,fuzzy
2025-12-11T14:24:57.092,24.300,25.700,25.000,55.394,fuzzy
2025-12-11T14:24:57.292,24.400,25.600,25.000,63.670,fuzzy
2025-12-11T14:24:57.492,29.100,20.900,25.000,69.858,fuzzy
2025-12-11T14:24:57.693,23.600,26.400,25.000,59.095,fuzzy
2025-12-11T14:24:57.942,22.900,27.100,25.000,52.994,fuzzy
2025-12-11T14:24:58.192,22.900,27.100,25.000,47.788,fuzzy
2025-12-11T14:24:58.442,21.200,28.800,25.000,43.250,fuzzy
2025-12-11T14:24:58.692,22.400,27.600,25.000,41.008,fuzzy
2025-12-11T14:24:58.942,25.000,25.000,25.000,52.735,fuzzy
2025-12-11T14:24:59.142,28.200,21.800,25.000,63.134,fuzzy
2025-12-11T14:24:59.392,25.400,24.600,25.000,49.895,fuzzy
2025-12-11T14:24:59.592,27.400,22.600,25.000,62.150,fuzzy
2025-12-11T14:24:59.793,21.900,28.100,25.000,49.504,fuzzy
2025-12-11T14:25:00.042,21.900,28.100,25.000,44.549,fuzzy
2025-12-11T14:25:00.292,21.500,28.500,25.000,47.995,fuzzy
2025-12-11T14:25:00.492,24.400,25.600,25.000,46.714,fuzzy
2025-12-11T14:25:00.742,25.000,25.000,25.000,47.007,fuzzy
2025-12-11T14:25:00.991,21.600,28.400,25.000,50.305,fuzzy
2025-12-11T14:25:01.192,25.100,24.900,25.000,53.138,fuzzy
2025-12-11T14:25:01.442,26.800,23.200,25.000,59.278,fuzzy
2025-12-11T14:25:01.642,28.300,21.700,25.000,54.612,fuzzy
2025-12-11T14:25:01.892,26.200,23.800,25.000,64.027,fuzzy
2025-12-11T14:25:02.142,24.200,25.800,25.000,54.656,fuzzy
2025-12-11T14:25:02.392,25.900,24.100,25.000,55.642,fuzzy
2025-12-11T14:25:02.642,30.700,19.300,25.000,68.699,fuzzy
2025-12-11T14:25:02.842,22.500,27.500,25.000,51.868,fuzzy
2025-12-11T14:25:03.042,26.100,23.900,25.000,57.597,fuzzy
2025-12-11T14:25:03.292,23.300,26.700,25.000,58.029,fuzzy
2025-12-11T14:25:03.492,23.300,26.700,25.000,51.800,fuzzy
2025-12-11T14:25:03.742,25.700,24.300,25.000,60.253,fuzzy
2025-12-11T14:25:03.993,30.200,19.800,25.000,60.889,fuzzy
2025-12-11T14:25:04.242,32.300,17.700,25.000,65.727,fuzzy
2025-12-11T14:25:04.492,24.000,26.000,25.000,57.850,fuzzy
2025-12-11T14:25:04.692,25.100,24.900,25.000,61.750,fuzzy
2025-12-11T14:25:04.942,26.700,23.300,25.000,64.782,fuzzy
2025-12-11T14:25:05.192,22.900,27.100,25.000,50.945,fuzzy
2025-12-11T14:25:05.392,26.200,23.800,25.000,63.489,fuzzy
2025-12-11T14:25:05.642,24.600,25.400,25.000,67.078,fuzzy
2025-12-11T14:25:05.892,27.300,22.700,25.000,64.617,fuzzy
2025-12-11T14:25:06.142,28.300,21.700,25.000,66.015,fuzzy
2025-12-11T14:25:06.392,23.100,26.900,25.000,52.900,fuzzy
2025-12-11T14:25:06.592,31.700,18.300,25.000,67.855,fuzzy
2025-12-11T14:25:06.841,28.500,21.500,25.000,63.218,fuzzy
2025-12-11T14:25:07.042,31.000,19.000,25.000,82.485,fuzzy
2025-12-11T14:25:07.292,32.100,17.900,25.000,83.098,fuzzy
2025-12-11T14:25:07.542,26.800,23.200,25.000,83.708,fuzzy
2025-12-11T14:25:07.792,23.200,26.800,25.000,64.898,fuzzy
